NAME;BARCODE;TAXGROUP;NAME1;NAME2
"Майонез ""Олейна"" легкий 30% д/п 400г";4820156760230;Б;01.Дойпак;ТМ Олейна
"Майонез ""Олейна"" преміальний 72% д/п 190г";4820149920627;Б;01.Дойпак;ТМ Олейна
"Майонез ""Олейна"" преміальний 72% д/п 400г";4820004124641;Б;01.Дойпак;ТМ Олейна
"Майонез ""Оливковий"" д/п 200г /ЛЖК/";4823000300415;Б;01.Дойпак;ТМ Щедро
"Майонез ""Родина"" Євросмак д/п 200г";4820032441154;Б;01.Дойпак;ТМ Родина
"Майонез ""Родина"" Євросмак д/п 500г";4820032441451;Б;01.Дойпак;ТМ Родина
"Майонез ""Родина"" Домашній відро 780г";4820032441581;Б;02.Відро;ТМ Родина
"Майонез ""Родина"" Домашній д/п 190г/50шт";4820032441161;Б;01.Дойпак;ТМ Родина
"Майонез ""Родина"" Домашній д/п 500г";4820032441444;Б;01.Дойпак;ТМ Родина
"Майонез ""Родина"" Домашній лоток 30% 750г";4820032441710;Б;02.Відро;ТМ Родина
"Майонез ""Родина"" Домашній с/б 1,5л";4820032440652;Б;03.Скло;ТМ Родина
"Майонез ""Родина"" Домашній с/б 500г";4820032441246;Б;03.Скло;ТМ Родина
"Майонез ""Родина"" Домашній с/б 900г";4820032441048;Б;03.Скло;ТМ Родина
"Майонез ""Родина"" Класний відро 800г";4820032440973;Б;02.Відро;ТМ Родина
"Майонез ""Родина"" Класний відро 900г";4820032441031;Б;02.Відро;ТМ Родина
"Майонез ""Родина"" Пісний 30% 200г";4820032441345;Б;01.Дойпак;ТМ Родина
"Майонез ""Родина"" Пісний 60% д/п 190г";4820032441253;Б;01.Дойпак;ТМ Родина
"Майонез ""Родина"" Провансаль Столовий д/п 200г";4820032441147;Б;01.Дойпак;ТМ Родина
"Майонез ""Родина"" Провансаль столовий д/п 500г";4820032441468;Б;01.Дойпак;ТМ Родина
"Майонез ""Родина"" Провансаль столовий с/б 500г";4820032440508;Б;01.Дойпак;ТМ Родина
"Майонез ""Родина"" пісний с/б 500г";4820032441758;Б;03.Скло;ТМ Родина
"Майонез ""Родина"" пісний с/б 900мл";4820032440577;Б;03.Скло;ТМ Родина
"Майонез ""Руна"" Європейський преміум 72% д/п 180 г";4820015943125;Б;01.Дойпак;ТМ Руна
"Майонез ""Руна"" Провансаль класичний 67% д/п 180 г";4820015943118;Б;01.Дойпак;ТМ Руна
"Майонез ""Руна"" Салатний 30% д/п 180 г";4820015943101;Б;01.Дойпак;ТМ Руна
"Майонез ""Салатний"" 30% 200г /Розмай/";4820007461057;Б;01.Дойпак;ТМ Розмай
"Майонез ""Славолія"" Провансаль 67% д/п 190г";4820149921013;Б;01.Дойпак;ТМ Славолія
"Майонез ""Славолія"" Провансаль 67% д/п 400г ё";4820149920993;Б;01.Дойпак;ТМ Славолія
"Майонез ""Славолія"" Провансаль Європейський 72% д/п 190г";4820149921099;Б;01.Дойпак;ТМ Славолія
"Майонез ""Славолія"" Провансаль Європейський 72% д/п 400г";4820149921075;Б;01.Дойпак;ТМ Славолія
"Майонез ""Славолія"" Провансаль Домашній 50% д/п 190г";4820149921259;Б;01.Дойпак;ТМ Славолія
"Майонез ""Славолія"" Провансаль Домашній 50% д/п 400г";4820149921273;Б;01.Дойпак;ТМ Славолія
"Майонез ""Славолія"" Провансаль Легкий 30% д/п 190г";4820149921235;Б;01.Дойпак;ТМ Славолія
"Майонез ""Славолія"" Провансаль Легкий 30% д/п 400г";4820149921211;Б;01.Дойпак;ТМ Славолія
"Майонез ""Столичний"" д/п 200г /Олком/";4820003141496;Б;01.Дойпак;ТМ Олком
"Майонез ""Торчин"" Європейський відро 850г";4820001312874;Б;02.Відро;ТМ Торчин
"Майонез ""Торчин"" європейський 920г";4820001311846;Б;02.Відро;ТМ Торчин
"Майонез ""Торчин"" європейський д/п 190г";4820001312065;Б;01.Дойпак;ТМ Торчин
"Майонез ""Торчин"" європейський д/п 294мл";4820001312027;Б;01.Дойпак;ТМ Торчин
"Майонез ""Торчин"" європейський д/п 400г";4820001313949;Б;01.Дойпак;ТМ Торчин
"Майонез ""Торчин"" європейський д/п 500мл";4820001312096;Б;01.Дойпак;ТМ Торчин
"Майонез ""Торчин"" європейський д/п 700г";4820001313161;Б;01.Дойпак;ТМ Торчин
"Майонез ""Торчин"" європейський фл/п 170г";4820001312591;Б;01.Дойпак;ТМ Торчин
"Майонез ""Торчин"" європейський фл/п 430мл";4820001312577;Б;01.Дойпак;ТМ Торчин
"Майонез ""Торчин"" Оливковий д/п 196г";4820001311211;Б;01.Дойпак;ТМ Торчин
"Майонез ""Торчин"" Прованс Домашній відро 850г";4820001312935;Б;02.Відро;ТМ Торчин
"Майонез ""Торчин"" делікатесний відро 850г";4820001312973;Б;02.Відро;ТМ Торчин
"Майонез ""Торчин"" делікатесний д/п 190г";4820001313345;Б;01.Дойпак;ТМ Торчин
"Майонез ""Торчин"" делікатесний д/п 300мл";4820001312041;Б;01.Дойпак;ТМ Торчин
"Майонез ""Торчин"" делікатесний д/п 400г";4820001313642;Б;01.Дойпак;ТМ Торчин
"Майонез ""Торчин"" провансаль N1 д/п 200г";4820001311136;Б;01.Дойпак;ТМ Торчин
"Майонез ""Торчин"" провансаль домашній д/п 190г";4820001313369;Б;01.Дойпак;ТМ Торчин
"Майонез ""Торчин"" провансаль домашній д/п 400мл";4820001313666;Б;01.Дойпак;ТМ Торчин
"Майонез ""Торчин"" провансаль домашній д/п 700г";4820001313420;Б;01.Дойпак;ТМ Торчин
"Майонез ""Торчин"" провансаль домашній фл/п 198г";;Б;01.Дойпак;ТМ Торчин
"Майонез ""Торчин"" провансаль домашній фл/п 420мл";4820001312539;Б;01.Дойпак;ТМ Торчин
"Майонез ""Торчин"" провансаль традиційний 67% д/п 190г";4820001313185;Б;01.Дойпак;ТМ Торчин
"Майонез ""Торчин"" провансаль традиційний 67% д/п 400Г";4820001313321;Б;01.Дойпак;ТМ Торчин
"Майонез ""Торчин"" провансаль традиційний 67% д/п 700г";4820001313260;Б;01.Дойпак;ТМ Торчин
"Майонез ""Форес"" Маестро 65% 400г";4820007461286;Б;01.Дойпак;ТМ Форес
"Майонез ""Форес"" Маестро"" 65% 200г";4820007460869;Б;01.Дойпак;ТМ Форес
"Майонез ""Форес"" Флораль 60% 200г";4820007460920;Б;01.Дойпак;ТМ Форес
"Майонез ""Форес"" Флораль 60% 400г";4820007461279;Б;01.Дойпак;ТМ Форес
"Майонез ""Форес"" Флораль 60% с/б 440г";4820007460937;Б;01.Дойпак;ТМ Форес
"Майонез ""Форес"" Царський 72% 200г";4820007460401;Б;01.Дойпак;ТМ Форес
"Майонез ""Царський"" 72% 440г /Форес/";4820007460340;Б;03.Скло;ТМ Форес
"Майонез ""Чумак"" Провансаль 67% д/п 192г";4820001356588;Б;01.Дойпак;ТМ Чумак
"Майонез ""Чумак"" Провансаль д/п 200мл";4820001352931;Б;01.Дойпак;ТМ Чумак
"Майонез ""Чумак"" Провансаль д/п 385г";4820001356649;Б;01.Дойпак;ТМ Чумак
"Майонез ""Чумак"" апетитний відро 1кг";4820001353679;Б;02.Відро;ТМ Чумак
"Майонез ""Чумак"" апетитний д/п 192мл";4820001356564;Б;01.Дойпак;ТМ Чумак
"Майонез ""Чумак"" апетитний д/п 400мл";4820001356113;Б;01.Дойпак;ТМ Чумак
"Майонез ""Чумак"" легк справж відро 1кг";4820001353662;Б;02.Відро;ТМ Чумак
"Майонез ""Чумак"" легк справж д/п 192мл";4820001356571;Б;01.Дойпак;ТМ Чумак
"Майонез ""Чумак"" легк справж д/п 385г";4820001356168;Б;01.Дойпак;ТМ Чумак
"Майонез ""Чумак"" оливковий д/п 200мл";4820001355130;Б;01.Дойпак;ТМ Чумак
"Майонез ""Чумак"" провансаль відро 960г";4820001357196;Б;02.Відро;ТМ Чумак
"Майонез ""Чумак"" сметанний д/п 200мл";4820001354157;Б;01.Дойпак;ТМ Чумак
"Майонез ""Чумак"" справжній відро 960г";4820001356670;Б;02.Відро;ТМ Чумак
"Майонез ""Чумак"" справжній д/п 200мл";4820001356557;Б;01.Дойпак;ТМ Чумак
"Майонез ""Чумак"" справжній д/п 385мл";4820001355925;Б;01.Дойпак;ТМ Чумак
"Майонез ""Чумак"" справжній д/п 400мл /сімейна упаковка/";4820001356632;Б;01.Дойпак;ТМ Чумак
"Майонез ""Чумак"" справжній с/б 500мл";4820001354447;Б;03.Скло;ТМ Чумак
"Майонез ""Щедро"" Грибний д/п 190г";4823000301870;Б;01.Дойпак;ТМ Щедро
"Майонез ""Щедро"" Грибний д/п 450г";4823000301856;Б;01.Дойпак;ТМ Щедро
"Майонез ""Щедро"" Львівськ Преміум 80% д/п 400г";4823000302211;Б;01.Дойпак;ТМ Щедро
"Майонез ""Щедро"" Львівськ Преміум д/п 190г";4823000302419;Б;01.Дойпак;ТМ Щедро
"Майонез ""Щедро"" Львівськ Преміум д/п 500г";4823000301757;Б;01.Дойпак;ТМ Щедро
"Майонез ""Щедро"" Львівськ Преміум с/б 460г";4823000301108;Б;03.Скло;ТМ Щедро
"Майонез ""Щедро"" Оливковий д/п 450г";4820002192918;Б;01.Дойпак;ТМ Щедро
"Майонез ""Щедро"" Оливковий с/б 460г";4823000300484;Б;03.Скло;ТМ Щедро
"Майонез ""Щедро"" Пісний 50% 400мл";4823000302358;Б;01.Дойпак;ТМ Щедро
"Майонез ""Щедро"" Провансаль Золотий 50% д/п 200г";4820002192963;Б;01.Дойпак;ТМ Щедро
"Майонез ""Щедро"" Провансаль Золотий 50% д/п 400г";4820002193212;Б;01.Дойпак;ТМ Щедро
"Майонез ""Щедро"" Провансаль Золотий 50% д/п 500г";4823000301931;Б;01.Дойпак;ТМ Щедро
"Майонез ""Щедро"" Провансаль Золотий д/п 190г";4823000302457;Б;01.Дойпак;ТМ Щедро
"Майонез ""Щедро"" Провансаль Ніжний 30% філ/п 150г";4823000302013;Б;01.Дойпак;ТМ Щедро
"Майонез ""Щедро"" Провансаль Преміум 72% д/п 200г";4823000301559;Б;01.Дойпак;ТМ Щедро
"Майонез ""Щедро"" Провансаль Преміум 72% д/п 400г";4823000302259;Б;01.Дойпак;ТМ Щедро
"Майонез ""Щедро"" Провансаль Преміум д/п 190г";4823000302433;Б;01.Дойпак;ТМ Щедро
"Майонез ""Щедро"" Провансаль Преміум с/б 460г";4823000301573;Б;03.Скло;ТМ Щедро
"Майонез ""Щедро"" Провансаль Преміум с/б 850г";4823000301238;Б;03.Скло;ТМ Щедро
"Майонез ""Щедро"" Провансаль відро 950г";4823000302754;Б;02.Відро;ТМ Щедро
"Майонез ""Щедро"" Провансаль д/п 190г";4823000302396;Б;01.Дойпак;ТМ Щедро
"Майонез ""Щедро"" Провансаль д/п 400г";4823000302235;Б;01.Дойпак;ТМ Щедро
"Майонез ""Щедро"" Провансаль д/п 500г";4823000301771;Б;01.Дойпак;ТМ Щедро
